,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
power_ch_F3_freq_lower_gamma,0.128268,0.144307,0.100418,0.099553,0.163403,0.121815,0.184776,0.1538,0.11401,0.06901,0.088829,0.149358,0.092214,0.08817,0.164623,0.119788,0.128942,0.099869,0.148515,0.102647,0.12203,0.1288,0.069739,0.102278,0.112776,0.088382,0.115746,0.063804,0.158083,0.088422,0.128516,0.126684,0.11057,0.057022,0.096543,0.14423,0.135571,0.055511,0.072009,0.070582,0.076736,0.058782,0.077629,0.076166,0.067351,0.076787,0.108627,0.065586,0.074777,0.114381,0.103042,0.098263,0.063413,0.038001,0.122213,0.034872,0.057031,0.041082,0.100675,0.14328,0.078941,0.064463,0.051876,0.039936,0.090247,0.084354,0.073046,0.027264,0.090986,0.068357,0.095878,0.077558,0.049852,0.120156,0.050395,0.108433,0.049528,0.071594,0.083665,0.050617,0.072714,0.093727,0.042806,0.057124,0.085477,0.054122,0.066031,0.041129,0.052097,0.061179,0.063799,0.096021,0.042765,0.08526,0.07429,0.057019,0.065552,0.036218,0.068455,0.081097,0.072514,0.107029,0.071707,0.086362,0.080707,0.039279,0.064687,0.063972,0.035316,0.124446,0.035404,0.037836,0.087795,0.046308,0.073487,0.095552,0.071893,0.061102,0.081323,0.132201,0.023872,0.140749,0.096811,0.074698,0.056851,0.090846,0.079345,0.072759,0.115609,0.119393,0.076408,0.135158,0.039258,0.071719,0.132462,0.126586,0.117552,0.066571,0.090101,0.109822
power_ch_F3_freq_upper_gamma,0.153631,0.111804,0.066155,0.100763,0.108156,0.144975,0.140088,0.107658,0.097189,0.081658,0.07141,0.095145,0.088879,0.05177,0.10335,0.131098,0.094089,0.096518,0.095374,0.113537,0.094959,0.14043,0.075845,0.070332,0.128011,0.073502,0.090134,0.095063,0.090607,0.0598,0.065871,0.127548,0.073908,0.049153,0.068517,0.110461,0.106213,0.055956,0.066062,0.061837,0.082626,0.051111,0.075393,0.074726,0.070345,0.041355,0.099082,0.053128,0.074688,0.081582,0.08188,0.060902,0.058502,0.039974,0.072808,0.030333,0.034928,0.050026,0.062799,0.101725,0.055549,0.045343,0.068937,0.032209,0.07171,0.049518,0.05768,0.02863,0.068314,0.040654,0.082515,0.066869,0.058519,0.078446,0.04978,0.057354,0.052948,0.046797,0.042914,0.037929,0.053012,0.063714,0.035628,0.048699,0.08115,0.03298,0.044076,0.029113,0.048738,0.053047,0.06493,0.065445,0.033113,0.050307,0.041666,0.032747,0.045299,0.026142,0.077274,0.057263,0.045956,0.066924,0.044728,0.065141,0.038165,0.036699,0.04177,0.052952,0.023948,0.081264,0.02781,0.024775,0.063865,0.027773,0.041159,0.058049,0.034982,0.033951,0.043249,0.07284,0.02406,0.067921,0.07706,0.071351,0.061466,0.052773,0.048293,0.038294,0.067,0.071809,0.052431,0.074697,0.040581,0.048325,0.081414,0.059309,0.048547,0.045622,0.050507,0.073653
power_ch_F7_freq_delta,0.293463,0.359206,0.424207,0.417317,0.405247,0.388057,0.375047,0.306536,0.400491,0.474775,0.433803,0.385173,0.417969,0.344117,0.249576,0.429085,0.246195,0.399675,0.338925,0.394504,0.30871,0.446861,0.345291,0.298384,0.454451,0.390254,0.461145,0.185935,0.377719,0.369172,0.310314,0.406848,0.394911,0.343433,0.293244,0.291782,0.228144,0.258764,0.130768,0.142171,0.211004,0.276281,0.339211,0.321536,0.246631,0.231152,0.269121,0.299568,0.319481,0.345665,0.290181,0.346776,0.367709,0.410267,0.443749,0.422763,0.304946,0.432889,0.367122,0.372122,0.43985,0.500095,0.273142,0.38627,0.354271,0.340138,0.446796,0.610439,0.527442,0.391049,0.409588,0.350296,0.293997,0.347247,0.590775,0.419043,0.562502,0.407704,0.477328,0.595926,0.407834,0.329861,0.533775,0.415425,0.377164,0.406704,0.333554,0.446639,0.334736,0.40521,0.379776,0.370712,0.580419,0.510303,0.312346,0.562196,0.343089,0.588409,0.428448,0.315372,0.536426,0.247556,0.468172,0.194387,0.626181,0.585514,0.621325,0.220137,0.457189,0.362941,0.552674,0.516768,0.161951,0.430003,0.397217,0.221698,0.563991,0.243054,0.339527,0.20169,0.497181,0.368139,0.183931,0.172723,0.401235,0.50205,0.323599,0.337786,0.149013,0.139508,0.281437,0.138448,0.395009,0.159423,0.311912,0.501582,0.493373,0.331062,0.514883,0.174233
power_ch_F7_freq_theta,0.212679,0.0823,0.099058,0.183633,0.162031,0.155708,0.152766,0.176549,0.179887,0.089493,0.087127,0.131185,0.084132,0.176625,0.285378,0.140789,0.189387,0.186299,0.195424,0.16461,0.071568,0.063304,0.191339,0.095821,0.134165,0.11667,0.099467,0.218161,0.202217,0.168402,0.09607,0.122603,0.091651,0.155586,0.179454,0.128132,0.10128,0.218346,0.372837,0.26206,0.27947,0.212323,0.214717,0.350751,0.285009,0.266604,0.234716,0.304805,0.263397,0.248732,0.221881,0.255213,0.289412,0.167725,0.089237,0.075736,0.249068,0.120914,0.148735,0.118929,0.075546,0.170043,0.221256,0.320351,0.156052,0.171623,0.175596,0.133214,0.109137,0.10726,0.084935,0.136977,0.181033,0.159476,0.155107,0.110269,0.116625,0.115976,0.113815,0.118814,0.242887,0.094854,0.065865,0.094538,0.174796,0.168998,0.188254,0.127204,0.139963,0.207332,0.224753,0.145586,0.11683,0.101747,0.126965,0.185441,0.278738,0.084075,0.102562,0.154427,0.10131,0.110187,0.077817,0.15502,0.124365,0.046076,0.065286,0.15102,0.098827,0.120848,0.07342,0.039024,0.132403,0.089882,0.160148,0.092964,0.060775,0.251303,0.123766,0.113296,0.036376,0.09081,0.119323,0.126613,0.06595,0.038941,0.138701,0.079046,0.107803,0.208438,0.123115,0.161498,0.159261,0.466676,0.176988,0.069849,0.124189,0.111797,0.030325,0.089942
power_ch_F7_freq_alpha,0.226099,0.171332,0.078506,0.076147,0.077432,0.058604,0.093782,0.100221,0.137682,0.04548,0.047418,0.048418,0.069124,0.163245,0.120423,0.068911,0.118364,0.122532,0.126527,0.114054,0.071016,0.072386,0.066483,0.101326,0.044613,0.091646,0.078276,0.213437,0.079825,0.08008,0.110084,0.054527,0.09057,0.088634,0.131317,0.146551,0.074404,0.117639,0.422179,0.276625,0.136293,0.227012,0.217972,0.208074,0.294879,0.180047,0.228667,0.157243,0.132569,0.151429,0.120302,0.131767,0.159169,0.104117,0.040409,0.061125,0.083379,0.125243,0.098482,0.109067,0.061805,0.093554,0.314003,0.145301,0.157288,0.197941,0.086218,0.03063,0.064826,0.096491,0.060133,0.079953,0.075193,0.07196,0.046291,0.036316,0.044437,0.0576,0.030899,0.033234,0.100374,0.103395,0.05533,0.066636,0.176658,0.11777,0.093911,0.100294,0.157624,0.09224,0.07325,0.121275,0.034142,0.042255,0.168943,0.068447,0.111406,0.023414,0.080586,0.06509,0.044508,0.083367,0.035816,0.122474,0.022054,0.020338,0.017539,0.130185,0.094186,0.022891,0.059616,0.027553,0.197306,0.069508,0.057873,0.101174,0.015303,0.158659,0.092,0.107738,0.019608,0.022216,0.156079,0.105431,0.035092,0.016617,0.146943,0.08065,0.085386,0.139211,0.168329,0.171517,0.191178,0.211558,0.053158,0.029507,0.046565,0.077875,0.015168,0.092602
power_ch_F7_freq_beta,0.158063,0.100075,0.14743,0.090766,0.137051,0.143746,0.128098,0.185981,0.086998,0.063688,0.086938,0.161714,0.119065,0.077862,0.179561,0.097187,0.201451,0.163144,0.148998,0.16339,0.221241,0.107051,0.205783,0.249075,0.084071,0.111354,0.072393,0.157596,0.093492,0.137499,0.148559,0.089875,0.080317,0.108618,0.123064,0.119949,0.220446,0.147975,0.089676,0.159257,0.13582,0.072085,0.113317,0.063055,0.120828,0.172719,0.125691,0.079603,0.111917,0.10763,0.143805,0.11307,0.088058,0.088198,0.088952,0.151577,0.143232,0.079885,0.115605,0.136226,0.099882,0.030937,0.124102,0.069704,0.168619,0.114441,0.087816,0.020739,0.076921,0.108771,0.114333,0.153678,0.130016,0.145025,0.059272,0.100889,0.059048,0.134989,0.071317,0.048088,0.120444,0.151923,0.059612,0.123999,0.061393,0.087947,0.18917,0.09799,0.146334,0.12253,0.144088,0.117883,0.056048,0.073018,0.181571,0.058466,0.112549,0.0376,0.147623,0.166262,0.055083,0.179386,0.087937,0.181343,0.049652,0.024792,0.024851,0.135913,0.084819,0.072724,0.060728,0.074643,0.260986,0.097192,0.134064,0.206793,0.042317,0.112519,0.093001,0.129573,0.037964,0.081453,0.134494,0.155637,0.072063,0.04979,0.132932,0.14363,0.283152,0.204254,0.150258,0.183709,0.064848,0.092337,0.126418,0.074746,0.062228,0.114576,0.035591,0.147252
power_ch_F7_freq_lower_gamma,0.042375,0.046847,0.056099,0.057776,0.050929,0.056771,0.074886,0.063569,0.036479,0.029478,0.039704,0.041785,0.062113,0.032231,0.04178,0.043029,0.07851,0.034262,0.077905,0.054824,0.076226,0.033614,0.041283,0.070741,0.05868,0.048469,0.021874,0.074521,0.045883,0.075507,0.071363,0.042881,0.035093,0.067246,0.047145,0.062143,0.10235,0.084149,0.022494,0.042894,0.078785,0.048431,0.024175,0.031354,0.026247,0.050275,0.045404,0.04124,0.042691,0.041785,0.044863,0.047757,0.028966,0.019228,0.03491,0.054308,0.06988,0.024008,0.043037,0.052412,0.032306,0.00763,0.025398,0.024833,0.037514,0.037319,0.038975,0.010454,0.026641,0.043663,0.030012,0.064237,0.077839,0.060063,0.023211,0.042223,0.014035,0.049824,0.030297,0.021638,0.041651,0.064042,0.029207,0.029489,0.023581,0.03444,0.05008,0.031768,0.076605,0.042135,0.051685,0.06738,0.018805,0.023794,0.060321,0.017483,0.060681,0.020713,0.04271,0.075343,0.019015,0.128189,0.039154,0.104805,0.030607,0.011911,0.016408,0.111905,0.044927,0.068432,0.030629,0.026432,0.084435,0.064475,0.064454,0.110838,0.031419,0.044908,0.043308,0.118854,0.032633,0.050568,0.076807,0.124252,0.049897,0.041268,0.067156,0.061837,0.103646,0.089337,0.078371,0.114648,0.022512,0.028983,0.059151,0.061156,0.043178,0.067724,0.028729,0.099108
power_ch_F7_freq_upper_gamma,0.051248,0.046513,0.056952,0.054646,0.058476,0.071033,0.070486,0.069585,0.05295,0.037025,0.046268,0.061082,0.064177,0.058745,0.065681,0.052989,0.106804,0.067636,0.080322,0.053802,0.100947,0.050992,0.075385,0.095036,0.076631,0.054814,0.046056,0.096805,0.050324,0.073059,0.086416,0.059949,0.061564,0.066274,0.077012,0.080769,0.132335,0.098424,0.028779,0.075344,0.104361,0.070614,0.05826,0.036249,0.033844,0.060193,0.054909,0.066546,0.06653,0.054575,0.100542,0.050632,0.0372,0.032489,0.030407,0.068728,0.071383,0.023924,0.051773,0.050722,0.054597,0.012112,0.054921,0.024746,0.049432,0.070181,0.044905,0.024654,0.056976,0.084524,0.049611,0.076742,0.092206,0.057766,0.039211,0.058647,0.026919,0.065694,0.036002,0.027959,0.063677,0.089538,0.03492,0.038025,0.025878,0.033795,0.062961,0.039619,0.06484,0.080375,0.081364,0.079595,0.028057,0.042669,0.078679,0.041704,0.090621,0.027168,0.083743,0.086308,0.034683,0.140564,0.065127,0.13483,0.041878,0.018949,0.032937,0.146754,0.078842,0.13931,0.048959,0.039461,0.123452,0.140224,0.089556,0.155917,0.046249,0.078847,0.11294,0.176035,0.05617,0.119815,0.223128,0.171957,0.095858,0.066307,0.090997,0.099247,0.192363,0.153801,0.094718,0.15984,0.040918,0.058921,0.112882,0.091866,0.076342,0.141501,0.048722,0.254063
power_ch_FT9_freq_delta,0.338506,0.343106,0.471398,0.462667,0.520734,0.465772,0.354553,0.468434,0.354059,0.287004,0.314246,0.465083,0.438936,0.36334,0.409722,0.437079,0.390942,0.457186,0.462652,0.439866,0.4343,0.47495,0.398187,0.412271,0.353528,0.410322,0.462003,0.212119,0.428834,0.306156,0.229382,0.459569,0.478067,0.350158,0.371931,0.428803,0.289309,0.37999,0.139228,0.131034,0.198509,0.332497,0.441357,0.224293,0.314859,0.28242,0.370302,0.381399,0.345492,0.337821,0.376367,0.322758,0.27439,0.442154,0.425976,0.521701,0.493807,0.457632,0.488299,0.394425,0.493498,0.334704,0.17922,0.271274,0.340661,0.334507,0.47057,0.55987,0.499136,0.353037,0.466207,0.368511,0.247541,0.390448,0.571257,0.489471,0.461177,0.471119,0.469942,0.544335,0.374909,0.237116,0.407042,0.478502,0.299114,0.291016,0.414196,0.281996,0.345131,0.443066,0.462342,0.415416,0.54306,0.535883,0.42015,0.447396,0.390092,0.497411,0.486404,0.4549,0.476354,0.406591,0.493982,0.278966,0.59278,0.531765,0.569445,0.281477,0.387694,0.507102,0.526364,0.500276,0.292909,0.512307,0.533603,0.411104,0.52508,0.299443,0.435222,0.432764,0.520813,0.456817,0.31344,0.322086,0.375682,0.538604,0.396527,0.368262,0.300474,0.229656,0.399567,0.192203,0.338746,0.159467,0.401724,0.52722,0.509172,0.383741,0.49242,0.425663
power_ch_FT9_freq_theta,0.238417,0.119956,0.064584,0.297239,0.130592,0.096013,0.228123,0.115578,0.189693,0.157049,0.211322,0.143998,0.161856,0.21967,0.17554,0.15885,0.130449,0.150052,0.170867,0.186015,0.082848,0.078805,0.274625,0.099322,0.186808,0.140768,0.260626,0.193992,0.199851,0.263768,0.228032,0.126693,0.056038,0.188555,0.204469,0.118053,0.192882,0.17413,0.371908,0.223449,0.282452,0.195604,0.132699,0.346837,0.26022,0.237794,0.203363,0.279203,0.192556,0.291517,0.174794,0.232243,0.371268,0.161559,0.167161,0.098735,0.136931,0.126273,0.06382,0.177137,0.081218,0.259246,0.260086,0.357151,0.153609,0.159679,0.249015,0.195799,0.1401,0.12112,0.093749,0.207126,0.277639,0.231874,0.160461,0.100985,0.120445,0.112601,0.079703,0.124774,0.244691,0.285668,0.167783,0.085043,0.226071,0.286085,0.195537,0.282542,0.169247,0.200487,0.190364,0.222956,0.139411,0.075879,0.129774,0.213742,0.245533,0.15553,0.108176,0.138265,0.115377,0.109827,0.101746,0.172322,0.140089,0.097908,0.123897,0.125155,0.204041,0.129414,0.119671,0.043206,0.172,0.102487,0.062154,0.136055,0.163775,0.224888,0.143379,0.105152,0.101026,0.165694,0.217427,0.108118,0.128304,0.101681,0.178646,0.144405,0.143114,0.30491,0.193284,0.160042,0.204069,0.457345,0.217251,0.090814,0.153824,0.161153,0.084006,0.106764
power_ch_FT9_freq_alpha,0.257743,0.251427,0.087764,0.09121,0.067454,0.093738,0.176091,0.055399,0.287896,0.171153,0.16079,0.048614,0.083598,0.209616,0.099892,0.071312,0.084736,0.155679,0.11098,0.119856,0.088981,0.070022,0.092917,0.075125,0.095189,0.118911,0.147145,0.328965,0.126772,0.153441,0.198266,0.068997,0.095505,0.120084,0.16055,0.097638,0.11556,0.106588,0.495112,0.420104,0.334078,0.237211,0.198761,0.374115,0.258525,0.311485,0.302323,0.166536,0.205118,0.215233,0.178496,0.259734,0.246446,0.132945,0.062982,0.047748,0.044885,0.142768,0.074335,0.130924,0.057559,0.305817,0.497676,0.244355,0.260881,0.319906,0.118251,0.063459,0.114498,0.140107,0.063318,0.100166,0.124043,0.084027,0.095723,0.038061,0.136494,0.082281,0.055926,0.071758,0.16716,0.196025,0.130402,0.079395,0.314415,0.220388,0.080476,0.28098,0.174122,0.110745,0.080496,0.135538,0.073847,0.04595,0.254463,0.14374,0.152481,0.100595,0.081899,0.051357,0.12115,0.104435,0.045617,0.186326,0.052696,0.052621,0.050714,0.309929,0.19515,0.022491,0.093826,0.052001,0.218051,0.184246,0.02642,0.181242,0.054927,0.242616,0.117998,0.089309,0.06439,0.04186,0.330718,0.189828,0.169096,0.042717,0.210662,0.136158,0.120707,0.181673,0.238891,0.432274,0.320704,0.32716,0.081175,0.075143,0.112573,0.162681,0.055887,0.117404
power_ch_FT9_freq_beta,0.149309,0.178725,0.068622,0.064262,0.081334,0.092288,0.115932,0.07551,0.086865,0.216194,0.163278,0.08681,0.099654,0.082785,0.076469,0.090342,0.156052,0.107125,0.100879,0.141648,0.129637,0.085653,0.147644,0.176399,0.175794,0.102482,0.099364,0.155925,0.079565,0.157092,0.211964,0.064995,0.045438,0.13349,0.084244,0.072229,0.180965,0.116346,0.062231,0.15442,0.114232,0.062308,0.06025,0.084933,0.059583,0.100022,0.093545,0.065007,0.114354,0.067143,0.111153,0.075713,0.077359,0.061567,0.093692,0.082887,0.066331,0.083224,0.064775,0.100757,0.065995,0.049564,0.081009,0.082765,0.147671,0.063029,0.122219,0.03322,0.089489,0.159628,0.099426,0.121013,0.17618,0.114299,0.087527,0.059423,0.071428,0.076197,0.092805,0.04884,0.114894,0.151933,0.1203,0.071589,0.100847,0.136549,0.095785,0.102336,0.170674,0.094814,0.117912,0.149484,0.085685,0.066523,0.111621,0.095727,0.131826,0.070157,0.087337,0.084218,0.070697,0.107028,0.081147,0.164442,0.068239,0.063568,0.067966,0.110961,0.08583,0.037509,0.062717,0.086455,0.157207,0.065516,0.030339,0.125221,0.058939,0.102263,0.099515,0.068163,0.053061,0.048738,0.108335,0.168641,0.089861,0.083174,0.086679,0.120284,0.221459,0.14987,0.094681,0.102087,0.068089,0.081113,0.059659,0.107882,0.082245,0.103887,0.063379,0.098577
power_ch_FT9_freq_lower_gamma,0.028715,0.038639,0.02346,0.021115,0.016269,0.025819,0.04606,0.022597,0.024682,0.067102,0.040544,0.023947,0.033452,0.025324,0.024726,0.017869,0.035938,0.038371,0.019432,0.024972,0.038213,0.030532,0.038582,0.027709,0.051265,0.029757,0.029387,0.034564,0.021925,0.037314,0.056212,0.026836,0.01404,0.048052,0.020888,0.02536,0.07068,0.039646,0.008436,0.03198,0.031673,0.013834,0.011726,0.014287,0.011579,0.028494,0.013953,0.020678,0.022321,0.012856,0.022688,0.015548,0.015477,0.010215,0.021163,0.019274,0.014243,0.008818,0.015049,0.027691,0.016404,0.009216,0.010849,0.012247,0.016823,0.016615,0.023805,0.015195,0.024899,0.046389,0.017263,0.0334,0.080147,0.026596,0.020875,0.017396,0.008646,0.014693,0.024381,0.012741,0.029925,0.039475,0.021647,0.014338,0.015662,0.03311,0.01495,0.029061,0.033192,0.027581,0.021876,0.04126,0.010464,0.013281,0.021106,0.013692,0.023397,0.024521,0.026786,0.020292,0.013401,0.031157,0.025196,0.050428,0.01437,0.013552,0.018782,0.022575,0.026249,0.017008,0.015302,0.012763,0.028972,0.025354,0.00801,0.028522,0.026447,0.018417,0.025521,0.028507,0.015936,0.015512,0.026615,0.024231,0.022577,0.018493,0.034961,0.032759,0.054903,0.045527,0.019223,0.03258,0.00799,0.011125,0.028243,0.017689,0.024437,0.023184,0.020561,0.013254
power_ch_FT9_freq_upper_gamma,0.034301,0.046688,0.026759,0.030278,0.023021,0.040258,0.033757,0.025818,0.025527,0.054539,0.055345,0.035077,0.03427,0.027978,0.024229,0.026732,0.041905,0.0449,0.035922,0.027222,0.045418,0.030424,0.048428,0.033254,0.05769,0.042755,0.029064,0.035755,0.026202,0.057685,0.067301,0.039409,0.018684,0.044329,0.032673,0.032936,0.062989,0.047967,0.01058,0.03638,0.043664,0.024351,0.01385,0.019157,0.012474,0.02511,0.024287,0.023822,0.023273,0.019748,0.024153,0.014517,0.018098,0.013206,0.018075,0.022025,0.02021,0.008375,0.012912,0.032256,0.016055,0.009225,0.012869,0.013062,0.016028,0.023395,0.026137,0.015261,0.029377,0.06776,0.017069,0.03162,0.074017,0.034756,0.016648,0.023218,0.010039,0.015825,0.02328,0.015445,0.027889,0.049584,0.024101,0.014902,0.01885,0.024964,0.019449,0.022576,0.041393,0.031283,0.019621,0.034421,0.014079,0.017544,0.019029,0.023697,0.036481,0.025502,0.028616,0.024603,0.02314,0.044723,0.024927,0.05698,0.026923,0.014468,0.036844,0.045877,0.033123,0.029164,0.021766,0.012373,0.028005,0.024296,0.010423,0.029078,0.025453,0.023954,0.034508,0.035726,0.020102,0.017892,0.04746,0.041515,0.026392,0.039453,0.033225,0.034821,0.067516,0.050181,0.028572,0.039477,0.010722,0.012018,0.027418,0.030966,0.040724,0.038341,0.020884,0.025624
power_ch_FC5_freq_delta,0.18915,0.219886,0.498132,0.453854,0.244317,0.404235,0.358299,0.332196,0.373298,0.331932,0.389917,0.477705,0.484164,0.523278,0.205042,0.412041,0.406762,0.481039,0.427106,0.431695,0.359243,0.361304,0.374776,0.409436,0.497916,0.485036,0.408132,0.394513,0.393607,0.364633,0.475752,0.324393,0.500645,0.453299,0.370489,0.403383,0.2163,0.470128,0.143269,0.185625,0.423777,0.282305,0.427871,0.239097,0.306353,0.29341,0.200935,0.39719,0.280464,0.334734,0.355623,0.371916,0.318983,0.319662,0.413564,0.44722,0.447755,0.399855,0.340464,0.254275,0.407756,0.470514,0.339402,0.44042,0.356718,0.515465,0.401299,0.576908,0.474772,0.380343,0.38624,0.506128,0.248868,0.399035,0.550477,0.50676,0.536804,0.399671,0.498747,0.545284,0.406707,0.329299,0.518601,0.369113,0.222668,0.421588,0.375097,0.425467,0.345372,0.374332,0.348282,0.332741,0.525693,0.443487,0.405969,0.556986,0.390698,0.605632,0.4161,0.374879,0.50741,0.192789,0.423564,0.41045,0.595287,0.559475,0.569097,0.340305,0.487982,0.452949,0.487218,0.411936,0.222589,0.476562,0.489874,0.41846,0.575871,0.210115,0.349353,0.333995,0.552727,0.428038,0.287265,0.345639,0.4308,0.507884,0.275114,0.480716,0.176223,0.358476,0.350883,0.19929,0.359045,0.280146,0.431687,0.516859,0.521457,0.308507,0.518869,0.299907
power_ch_FC5_freq_theta,0.212466,0.28756,0.073617,0.134169,0.178936,0.122831,0.129543,0.109927,0.212647,0.187803,0.14279,0.079957,0.076484,0.069294,0.262672,0.151951,0.118612,0.104058,0.151565,0.136465,0.101598,0.121608,0.107193,0.0745,0.097815,0.067552,0.160811,0.144746,0.235975,0.1534,0.068709,0.147204,0.064495,0.122953,0.193553,0.089268,0.154864,0.071638,0.278762,0.229212,0.123615,0.255433,0.131623,0.327569,0.189575,0.221947,0.207648,0.179221,0.333904,0.227256,0.173845,0.228284,0.231509,0.253694,0.137662,0.084362,0.110922,0.145118,0.154247,0.199466,0.098496,0.177912,0.179215,0.226641,0.146647,0.071187,0.22457,0.122142,0.125142,0.143126,0.168047,0.067269,0.231796,0.116889,0.168615,0.051685,0.117325,0.114988,0.089516,0.106489,0.231935,0.161801,0.073064,0.128814,0.301552,0.193594,0.173979,0.097999,0.199562,0.234873,0.210548,0.195108,0.127749,0.134886,0.112549,0.161368,0.198407,0.072301,0.11093,0.148452,0.13972,0.123541,0.193927,0.1672,0.106785,0.089419,0.084132,0.147746,0.070371,0.197776,0.094095,0.084528,0.147756,0.080804,0.159893,0.075133,0.040562,0.325767,0.209995,0.138423,0.052213,0.142102,0.189333,0.180366,0.109744,0.093061,0.210978,0.095476,0.192785,0.166973,0.164098,0.203899,0.151025,0.302958,0.166958,0.094084,0.141805,0.203125,0.032966,0.134546
power_ch_FC5_freq_alpha,0.307073,0.231507,0.05148,0.085763,0.150572,0.069299,0.129252,0.11731,0.161247,0.100603,0.066071,0.048484,0.049721,0.045693,0.197067,0.072179,0.069919,0.105321,0.089315,0.09324,0.092259,0.183245,0.088196,0.090697,0.037436,0.056062,0.149461,0.095071,0.100242,0.116848,0.07084,0.117393,0.038873,0.056708,0.126898,0.136537,0.18447,0.072006,0.437391,0.268134,0.099931,0.213461,0.139507,0.283904,0.24424,0.095017,0.281325,0.155494,0.158765,0.17529,0.132369,0.108803,0.246047,0.17778,0.112184,0.068499,0.072786,0.141106,0.143494,0.177969,0.130354,0.16752,0.27608,0.11592,0.226793,0.069129,0.155914,0.051252,0.117723,0.174494,0.096668,0.044635,0.112497,0.08314,0.072078,0.037171,0.094795,0.080274,0.032956,0.060005,0.113753,0.167764,0.072595,0.126813,0.326423,0.152881,0.123113,0.123561,0.184127,0.133728,0.187984,0.189072,0.089278,0.096437,0.113243,0.068117,0.119835,0.033762,0.163989,0.138575,0.079217,0.215927,0.112533,0.090704,0.037481,0.041844,0.049861,0.132771,0.104876,0.054058,0.136882,0.067914,0.298028,0.126585,0.075595,0.103521,0.022942,0.255801,0.139837,0.157049,0.036067,0.051629,0.235759,0.104831,0.072471,0.068974,0.177215,0.053764,0.12955,0.122914,0.172736,0.259225,0.258289,0.276246,0.051809,0.053685,0.0834,0.196045,0.045021,0.184343
power_ch_FC5_freq_beta,0.261989,0.182132,0.077113,0.102229,0.257901,0.168732,0.183698,0.198908,0.11903,0.176512,0.123072,0.108154,0.08757,0.041302,0.229231,0.086841,0.141809,0.131483,0.110739,0.156765,0.19555,0.150058,0.202594,0.151167,0.096943,0.082169,0.108832,0.120569,0.093303,0.156558,0.066991,0.203815,0.054429,0.078416,0.148065,0.075477,0.256777,0.053594,0.145347,0.199525,0.08272,0.128811,0.09086,0.120362,0.116544,0.241522,0.201702,0.088062,0.161812,0.170418,0.153617,0.174207,0.158146,0.120106,0.111141,0.098024,0.112142,0.13061,0.149963,0.191766,0.147859,0.094496,0.148027,0.095405,0.207307,0.114209,0.137416,0.039178,0.149568,0.184556,0.141278,0.058516,0.189902,0.138801,0.086772,0.043286,0.084707,0.168091,0.074194,0.091712,0.128291,0.177731,0.106053,0.163984,0.138365,0.106132,0.179086,0.097434,0.173278,0.154904,0.220778,0.162289,0.113811,0.136937,0.166462,0.088981,0.139923,0.045964,0.17826,0.133858,0.12546,0.316681,0.122458,0.125171,0.043371,0.054788,0.058176,0.159415,0.075702,0.108257,0.14136,0.194025,0.222115,0.094305,0.150039,0.126379,0.036607,0.126563,0.114176,0.146097,0.034645,0.102365,0.178411,0.142359,0.096223,0.083046,0.192257,0.080836,0.319623,0.13548,0.168634,0.221227,0.127407,0.066607,0.07106,0.112855,0.099033,0.174842,0.063796,0.245469
power_ch_FC5_freq_lower_gamma,0.035578,0.061297,0.022789,0.025813,0.065396,0.039385,0.05703,0.041922,0.045278,0.045603,0.072172,0.02028,0.023972,0.012193,0.044307,0.04112,0.04551,0.028543,0.033867,0.031772,0.034477,0.042145,0.041446,0.035561,0.025806,0.018471,0.032376,0.027907,0.046403,0.034758,0.031184,0.051881,0.021674,0.026028,0.038838,0.037963,0.066536,0.019439,0.024278,0.033803,0.023014,0.028866,0.012735,0.025645,0.020309,0.033379,0.041637,0.020442,0.040995,0.037024,0.028612,0.043166,0.035661,0.033419,0.037341,0.029848,0.024008,0.017092,0.044123,0.076655,0.028998,0.015415,0.019402,0.014499,0.029059,0.020415,0.029197,0.0105,0.033139,0.045021,0.033702,0.015247,0.074192,0.034944,0.021785,0.01831,0.014975,0.047219,0.023198,0.018289,0.028079,0.043092,0.018699,0.031738,0.034099,0.019306,0.03676,0.016661,0.033286,0.032114,0.04215,0.064302,0.017661,0.037577,0.03565,0.018809,0.036632,0.013936,0.036767,0.033252,0.02091,0.065261,0.031987,0.038597,0.02228,0.011372,0.021805,0.027345,0.012175,0.037948,0.019157,0.025809,0.032978,0.027381,0.0335,0.019078,0.010264,0.031982,0.023153,0.04843,0.009155,0.027825,0.04579,0.038451,0.028556,0.033735,0.064715,0.0212,0.087022,0.041767,0.030842,0.063885,0.014218,0.011923,0.027314,0.033578,0.034485,0.049777,0.018578,0.047599
