,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
frontalpole-lh_delta,5.960858,4.140385,6.501253,5.026587,7.16487,13.419918,17.586901,9.47556,11.33032,7.186445,3.707444,11.617069,5.649426,6.815095,2.513175,3.561961,10.175669,13.758937,6.97024,3.794899,11.347908,5.087845,7.840086,5.598194,11.636573,8.649182,3.037099,6.070551,4.44512,5.3492,12.359322,14.16584,3.225223,4.707723,8.301135,13.28953,5.908859,7.730361,15.30895,6.705477,7.253122,6.456652,11.951466,5.213309,9.902736,5.332532,3.137929,31.604909,4.821496,4.599776,8.362479,7.603239,15.678009,10.560445,8.914092,9.017822,17.646545,9.526766,3.511455,1.801227,7.551093,34.047584,4.684966,12.230713,12.639599,14.44544,7.352192,56.389735,59.973237,17.240701,5.956928,5.206828,6.78786,3.921189,11.195105,7.821034,111.918731,12.302276,8.853143,4.355954,13.885845,8.326909,90.516596,9.143047,4.411856,4.22245,7.030586,48.463488,8.99952,13.546819,8.20287,8.496227,69.004619,22.419826,4.92354,15.464619,5.300167,18.032841,24.739186,1.986874,150.12041,16.552131,22.454639,3.44668,14.486748,79.190073,167.132015,8.33969,28.801743,4.263437,101.560051,27.539466,3.451323,70.840157,4.362965,3.564948,20.907239,3.804554,3.96287,6.330728,77.094049,10.852106,11.287008,8.651955,10.197319,27.617519,5.036658,3.289631,2.813361,5.599017,4.077222,3.097329,15.503406,18.877026,7.11201,5.829297,97.610053,21.023037,101.576022,18.948701
frontalpole-rh_delta,9.065753,4.743884,19.744598,11.586398,28.589458,13.380173,21.729592,11.054164,9.66936,6.305656,10.387479,19.127885,12.279088,6.395089,4.283167,40.4072,13.497871,40.903423,9.093591,16.64446,24.074868,7.532601,7.955946,11.684208,16.67129,13.154315,6.177681,10.489537,5.953767,17.062462,11.151249,10.99394,7.348558,5.176825,33.108182,21.238479,12.38251,17.664184,28.097048,9.387111,6.914635,20.824639,18.219183,6.091073,26.898701,11.453321,9.165305,31.188188,9.186258,8.570351,11.493731,14.965084,22.733801,15.058008,27.714655,11.523181,23.769091,15.888921,8.443587,6.130851,6.792907,19.618668,12.510048,39.90052,9.750137,20.422203,9.029982,31.830054,21.220023,31.673225,13.236188,8.773453,14.685836,8.290279,15.131976,18.835903,32.13069,11.257575,11.297859,5.36929,17.769657,12.661816,20.384868,21.349548,7.447088,8.321463,11.213871,6.830076,19.290224,6.782036,9.71316,4.939132,30.257808,11.143205,7.378542,15.28661,11.56418,11.667087,46.436473,4.585152,38.032148,16.047781,22.185771,6.659759,21.400399,27.595425,27.241868,11.526389,12.817788,13.155305,12.971246,28.080091,8.664443,9.363896,6.111465,9.326698,2.553685,6.355354,6.973963,10.559667,81.471586,28.368659,17.667072,21.903731,21.886371,15.199166,6.718115,11.304847,9.47414,9.824866,5.290321,7.602801,11.469966,21.818011,9.632531,7.300139,5.06299,20.508943,12.923346,42.090806
fusiform-lh_delta,22.093472,28.923523,5.682066,20.910987,4.587064,6.043448,28.782854,6.57368,7.449919,10.959435,15.665883,14.56083,8.554143,13.886432,9.886659,28.005237,7.982503,16.47228,15.288829,8.760974,11.519218,9.263477,22.648104,4.392803,7.287053,40.054737,51.883189,10.767356,5.359738,11.725293,7.957276,15.724577,17.10234,27.918428,18.631677,7.706189,78.481365,18.368207,7.42446,1.600404,37.200977,12.060077,10.881524,10.154011,16.048141,15.617451,25.542122,30.657535,23.650633,6.753401,13.637124,7.597096,8.239078,19.641631,14.765081,7.408823,78.835902,47.892157,6.373912,9.434563,14.723037,51.937334,8.929421,4.546385,12.6361,75.666989,25.704773,25.240375,39.500855,15.314162,22.680537,8.365024,8.731186,30.774804,21.419324,9.652191,50.333376,9.732328,9.770584,17.176571,47.431279,25.928672,88.00938,9.34206,4.783047,17.277769,11.339098,20.117238,11.414967,24.082543,24.736888,12.949631,33.494951,9.468291,82.588784,24.847436,20.681357,32.343504,27.756255,7.735563,36.545621,29.434512,25.422987,13.733708,26.406647,25.482589,76.974414,13.915742,11.417693,26.767476,13.971509,40.386786,7.253625,64.778759,12.351054,12.089717,72.135075,11.587375,11.973987,20.963945,21.182145,27.090616,17.773727,19.166544,42.313153,30.862592,10.543135,33.918667,50.660923,6.11852,35.928181,7.136691,47.273075,11.011537,13.846766,3.785896,60.706672,9.432442,28.909013,30.924961
fusiform-rh_delta,32.571976,13.503331,12.777287,23.727474,23.810244,25.091888,26.575294,13.174856,29.136139,9.875083,30.887185,17.129981,18.089775,22.433087,29.142384,21.275927,40.814163,11.772906,20.09758,14.523817,11.619039,28.927441,31.108367,42.663721,27.677627,12.417779,14.735773,16.842609,11.97971,38.440057,14.128604,35.621803,43.433513,11.773267,30.119564,23.016577,28.047602,40.597722,10.868127,17.76634,10.192868,18.595228,37.036402,13.555143,7.923536,26.935733,25.299607,28.467946,20.200847,9.310927,9.904343,54.163554,8.394322,32.726698,7.04196,33.675071,5.932184,9.906013,16.500378,15.314648,42.546768,157.547639,20.985547,25.451371,54.514191,21.639819,15.434259,72.104692,76.412746,15.880742,28.55346,16.266843,10.307002,32.000428,6.118865,12.239865,44.532559,12.025381,21.404721,7.730648,20.059088,59.216966,238.013961,18.427889,8.721221,20.221341,3.777624,41.784982,24.927061,14.730648,19.357778,36.447331,155.912926,27.945999,62.381423,63.784345,11.783685,32.791611,18.952982,17.876493,136.382901,87.497502,56.293068,11.415969,41.950233,109.854044,148.649316,15.269658,78.138732,35.903354,91.289919,37.114418,37.766047,47.967627,9.37857,13.026032,46.023321,8.835474,20.952382,21.330876,198.673556,40.247227,35.422472,55.971381,29.343144,35.048187,7.925653,6.690271,25.234954,13.003218,36.228991,10.881147,23.63805,11.639799,8.649123,9.615801,35.261951,71.46554,85.563594,80.261338
inferiorparietal-lh_delta,6.822856,8.632134,4.111762,11.732962,5.645538,2.989494,11.57583,7.382102,6.204257,21.005544,2.128552,1.574436,9.295699,6.1108,8.582199,7.421319,5.356622,4.557436,6.124971,6.604239,3.272068,6.132575,17.436277,8.029908,10.508312,7.559498,12.197132,11.601257,6.521418,3.271056,4.635403,1.933913,9.440538,12.008324,5.793323,2.098727,1.524936,6.202379,2.219841,3.571119,3.35924,8.522451,4.490522,3.723535,13.397622,9.590166,9.403189,12.874407,14.153428,11.559922,3.061687,9.40798,12.694004,4.295832,3.754736,6.161534,9.634632,7.746657,10.949261,16.627271,8.476024,15.865019,4.204922,20.191184,5.612533,12.157635,4.00589,23.025547,40.668462,5.169092,3.9858,10.936583,7.020895,8.748073,5.831975,3.822136,99.031709,6.831976,5.829597,13.807512,9.702546,8.199511,70.288379,10.339053,6.918989,3.228457,14.393969,42.545845,9.120099,12.518496,1.677428,8.529442,36.514881,11.641196,4.041249,10.742329,9.250979,18.194572,10.236165,1.091077,66.105042,15.874396,43.010455,3.754738,20.543406,79.623449,143.013261,12.852643,5.570924,23.742217,83.870294,35.885102,12.17322,67.319423,9.064276,5.927041,13.069897,3.40741,9.7505,2.858681,24.79082,9.709069,3.928489,10.813248,6.917806,43.502312,2.929194,12.007286,8.039793,4.064948,6.076834,6.491222,22.065621,7.413713,5.063874,15.356736,55.199606,30.959478,74.218506,8.36361
inferiorparietal-rh_delta,1.618647,4.478545,5.397276,6.824441,2.694654,10.326889,3.025678,1.501203,6.924916,7.937913,2.355284,4.648231,4.231992,4.13913,2.158459,0.761569,7.693817,8.929357,7.311137,11.977029,4.897986,1.256468,4.477978,3.529838,6.548145,3.541914,10.879646,6.499577,2.559287,8.215243,2.368891,8.077936,9.789498,6.679847,6.159095,3.722614,6.133307,7.550061,7.410386,5.246525,2.981708,4.755797,2.41265,2.831605,8.396773,3.638666,3.233316,2.829506,8.616506,13.07717,5.26314,8.604956,9.767812,29.220073,2.784171,2.657871,4.378958,4.745953,5.266044,8.038499,3.239143,8.421471,2.083479,8.640162,4.150296,2.572024,9.00768,15.381532,8.289797,5.380406,5.269797,5.085858,5.40223,16.354964,7.683444,2.050477,5.172659,1.445439,6.170932,2.991898,6.635148,7.4579,16.932449,5.133216,2.009818,2.600987,6.897788,9.579295,3.104196,5.266461,1.544464,2.943643,17.328575,3.162766,4.340675,6.337636,3.646569,9.43812,7.107347,2.70496,22.128577,4.929396,12.752871,2.83021,8.305004,14.98175,20.870016,7.882698,14.365167,6.357532,15.804342,12.791698,2.244822,15.53137,2.06503,2.903177,3.47938,4.909957,3.755385,3.699667,13.687959,6.019529,8.046153,6.998613,7.133311,19.720855,8.405277,1.355204,4.848321,2.656301,8.468517,2.181743,4.840692,0.983323,2.690173,6.749361,6.771562,2.606432,6.265247,7.697382
inferiortemporal-lh_delta,11.390573,8.800604,2.795657,6.821878,6.415144,5.749154,16.356135,3.253396,3.637239,6.193208,8.13493,7.091022,6.606485,7.127521,7.802338,14.228982,9.55051,7.277394,6.223532,3.477467,3.019947,16.231084,13.872067,10.533318,5.527156,19.559536,18.93257,3.312368,8.586549,7.348841,5.060414,8.136507,4.037147,11.368653,2.021418,3.256288,45.73021,11.826139,22.820637,3.106159,14.939907,5.81766,9.274622,6.907765,5.871222,7.709822,8.05352,16.24105,7.227176,6.679358,5.497834,7.944633,12.076372,12.057324,6.762798,1.298621,30.780797,38.18768,10.950357,5.582561,20.055022,27.654439,8.967984,12.574286,4.942824,30.640093,5.946366,7.900121,13.775448,4.770859,10.918331,4.17887,3.715195,14.688926,14.16575,9.678099,22.786772,5.656616,5.559465,3.116283,20.302329,27.896812,51.711097,4.94618,21.513358,8.748889,5.865461,18.972141,11.877643,13.943906,15.547841,14.601875,5.109669,4.140869,36.545835,14.452682,1.577387,11.397119,15.841072,6.920998,21.896918,11.327226,19.621365,9.066835,5.174172,20.419543,46.498144,6.795579,7.713986,7.254832,18.471626,22.67295,2.297971,22.658847,14.90829,3.438341,26.712671,8.571808,8.510988,9.112465,15.603795,10.566237,22.769134,4.515924,34.558053,12.750116,4.836761,16.048568,26.981209,9.63533,15.700878,2.68947,18.901498,8.761709,9.310992,5.178687,30.232394,10.308198,32.56822,11.859275
inferiortemporal-rh_delta,12.446287,10.517094,7.177392,3.575911,14.669531,11.192138,8.551842,11.457284,3.762933,2.787639,7.524943,4.377724,2.98034,3.921585,10.662994,1.548962,10.593062,3.884278,7.182242,6.684853,2.740273,13.254463,16.756241,7.818838,10.659263,3.490261,7.815737,2.812568,4.329287,16.388883,7.108643,3.313775,9.33654,4.042358,4.62919,4.875506,4.350114,9.525013,2.150965,1.730033,6.847481,7.94155,10.493451,6.563248,5.467498,6.430294,6.831327,14.247749,14.374803,6.918852,4.49161,11.872656,4.766757,8.570839,4.046452,12.040397,4.866731,5.307888,6.61782,4.086935,12.091555,81.660665,1.716063,5.815123,5.999611,6.486623,2.714392,41.805604,45.472474,4.300311,12.804575,6.94692,5.454809,11.690201,5.754826,2.971643,75.46176,5.019092,2.33228,4.60701,6.488768,16.47238,101.185474,5.481031,4.490147,11.462968,4.769586,43.605348,5.778396,12.861752,5.980966,16.706544,87.284786,26.491413,20.609813,21.435552,4.202748,24.627139,3.480468,1.992712,108.349475,29.25516,41.61983,4.348965,23.272545,61.77624,95.705374,10.781384,28.902131,10.93125,53.291107,3.924502,6.419049,43.027226,0.913102,6.629821,26.818488,4.916053,9.878884,4.780845,39.284951,19.141675,4.28455,7.760616,12.436029,8.767809,1.724007,1.756666,10.472511,3.983163,7.838805,4.506241,15.220442,2.288482,3.242842,7.578476,52.059744,34.041051,41.825343,26.576238
insula-lh_delta,22.559015,44.586595,34.911989,51.789764,54.890146,72.880729,45.537889,20.224701,51.441958,29.037042,8.358673,24.986297,11.941548,18.804813,32.380519,40.432427,30.199567,88.655132,22.206197,69.437719,24.780814,40.00629,43.091272,31.421914,42.280518,28.284786,39.777023,11.037579,46.72219,35.875059,16.867746,26.051817,28.54983,44.518544,26.051434,18.960731,42.901201,28.460164,115.30052,13.216672,35.558883,38.927802,65.733057,88.093152,104.233638,29.332083,32.620605,61.744835,37.076166,30.335922,27.251964,57.33017,61.996205,72.106387,22.879068,19.174549,28.121489,138.821497,22.94495,32.32349,39.872521,342.307823,94.570461,87.451472,63.837739,30.488547,26.150855,82.321575,190.849286,24.997542,17.687459,25.353788,11.889197,10.306462,95.824704,24.150431,212.202563,63.799589,36.154863,8.826001,58.976194,67.226258,177.118574,33.71236,40.299635,61.079888,19.270983,105.82734,61.713579,71.239871,67.431105,75.217011,316.840201,88.715156,49.269205,40.501041,39.664203,81.41031,30.072637,36.861788,263.158904,27.699145,81.572635,28.054602,48.395256,221.170358,384.191815,42.726611,98.646512,71.188117,203.651159,26.281817,21.147103,193.037212,47.307024,51.490322,133.011115,23.886986,42.937693,37.278906,146.387815,84.14039,100.256977,11.864892,67.992218,62.305219,20.231064,55.888347,16.467953,51.17636,4.66456,20.742267,52.562681,52.391286,24.673811,12.868701,298.468144,86.9232,182.896522,94.607259
insula-rh_delta,11.434241,14.892673,19.220488,56.610536,58.431128,26.720491,39.128663,36.757118,23.208713,13.783029,16.753449,21.920136,9.072277,10.886824,33.707057,34.112405,32.307963,18.621118,24.515191,39.523685,25.222499,21.943107,50.625514,15.239268,19.303223,16.849494,12.170215,40.780571,48.541355,19.033228,22.313698,40.452482,45.344809,10.1657,60.61548,13.596537,39.384861,22.250371,18.883493,6.728011,64.193114,56.077948,24.132632,62.899706,33.578847,55.81537,47.979622,48.000677,70.637637,18.212105,26.193256,44.88215,63.793155,19.207786,9.567136,45.122234,35.662276,36.19809,43.8157,41.759316,12.356933,126.207503,25.90492,40.943468,94.677509,16.616526,27.030843,99.575518,183.692997,37.136894,35.402074,30.744777,30.877962,57.720711,20.310351,24.390651,148.458895,26.234864,17.607784,23.344391,14.082413,44.850396,164.713505,37.440128,58.933557,31.326532,8.556864,84.345751,43.154382,57.603548,34.694144,46.076738,201.508811,45.233456,11.225206,26.000469,30.906192,45.741258,50.072494,40.926847,354.104575,54.81437,58.386456,18.891517,60.650145,206.481974,388.053548,8.811695,67.127706,32.195736,197.178494,66.227224,15.203201,59.462155,18.086926,14.616536,74.317711,19.419224,14.308733,18.632491,260.507954,28.951228,29.769967,129.241424,56.14043,60.280525,13.590601,21.327977,33.459246,9.981315,72.72492,48.192928,95.005234,29.080922,8.603421,16.444893,154.229357,60.120388,271.239195,73.297683
isthmuscingulate-lh_delta,21.626551,21.076638,31.964866,69.376714,22.92219,41.898095,19.807442,7.995808,18.501124,14.900728,42.083773,43.477764,24.632434,50.641481,27.798994,35.239345,42.771098,34.311015,21.297987,28.389759,13.669949,90.094853,38.47568,32.844882,14.793069,26.396771,21.104353,64.767405,61.488123,6.399659,20.603907,60.898761,80.35295,49.090674,56.15971,15.622647,20.819475,26.426977,28.779988,21.9619,56.227693,47.999904,21.31404,18.355309,16.716214,37.822283,38.976957,43.787146,43.290638,45.903891,10.474132,46.164597,10.672308,26.793203,15.270522,18.294329,63.976114,51.936313,34.263244,25.993727,40.478447,204.343468,41.311808,16.736507,95.074278,31.013085,25.335253,121.09023,86.603851,26.32846,56.261527,18.348266,28.410311,11.475441,41.737984,13.872524,43.401031,14.438561,28.589271,11.537664,53.401938,119.249198,178.272467,43.068465,55.448771,61.047999,85.124885,70.087131,30.303244,51.551686,56.760947,80.104328,212.576588,67.204836,51.582874,140.853303,15.103794,53.482102,31.187229,20.557871,171.158242,11.154971,83.632822,26.79126,73.937393,75.393247,81.032613,40.614339,111.046678,34.507423,75.375938,27.638787,27.546949,12.710284,33.582262,26.628964,83.406586,8.515408,35.259924,15.303579,139.830935,39.734351,44.940884,91.161429,69.425013,29.003601,10.956585,82.516289,18.235271,26.877899,58.429963,59.478095,59.162699,49.591855,35.212048,18.729666,40.437521,59.35522,67.060263,96.048802
isthmuscingulate-rh_delta,32.678745,47.462219,28.593068,46.829973,54.08486,69.917731,65.77817,31.121335,51.771082,33.204422,34.65165,38.607456,47.913329,34.368998,18.020793,40.469994,41.658087,85.140832,26.449539,106.442195,27.882974,36.770522,43.816947,42.440159,30.791391,33.730704,101.412999,13.79647,24.659312,22.741063,30.683341,33.348895,36.392921,19.53094,29.585829,29.248552,64.098538,34.170327,26.810953,29.417396,20.809155,7.457153,78.217902,14.460251,31.159131,36.370017,57.2512,27.641722,54.373,27.246728,25.226515,41.07992,42.77601,41.995286,37.625414,61.665035,31.719672,53.112361,16.73602,40.078471,18.026242,74.926941,82.26901,18.087154,48.297819,51.998482,21.484713,60.977163,182.75579,41.645598,42.799493,26.439504,27.494651,77.885973,81.236646,15.472278,35.037481,55.584304,18.829572,26.582943,81.146073,7.167615,105.739545,27.950681,21.365199,32.677174,36.485984,41.761444,50.327156,22.545605,61.17891,26.966995,34.179902,32.673352,52.253831,44.765659,42.976244,36.398761,53.371309,16.106141,42.307421,58.080729,29.311747,22.359541,67.717955,54.088806,131.345059,44.415137,50.390424,53.969966,79.643521,37.209677,23.185239,39.184609,18.786063,53.380049,118.310696,22.138836,49.139253,52.018006,302.603726,65.854764,45.237603,57.060192,55.097899,124.958023,25.308118,30.860818,11.32978,15.015561,11.558941,38.404264,43.898189,13.143741,31.920917,19.024821,77.1401,30.253103,140.864826,95.891499
lateraloccipital-lh_delta,3.040399,4.779371,2.018492,5.375015,2.26197,9.7738,5.76673,1.695446,3.878426,2.904707,4.301808,3.535475,1.505367,3.880489,2.079179,9.185818,2.39404,1.667611,1.31706,15.350579,5.352991,5.645843,5.75598,2.477925,5.920681,11.894288,7.650665,3.320629,5.837553,1.723718,2.541821,6.059876,14.230896,10.438299,10.256672,1.647276,8.673361,2.634539,9.680679,1.614932,6.256588,6.033074,3.826082,13.693664,4.332889,2.132537,2.155748,32.843596,2.949351,4.042633,4.612873,17.247554,3.222414,11.549245,5.747471,2.82388,21.354046,10.702636,2.848011,2.999379,3.525584,209.276367,4.806095,6.245905,25.787202,14.734669,4.119253,84.437622,296.719634,4.210863,11.42142,3.482657,2.826295,7.132917,5.49363,2.381781,263.71663,5.949338,4.490076,2.326181,28.915809,12.103059,309.207068,4.486779,2.618199,12.027728,1.611174,115.428978,1.393821,37.839184,1.357692,2.285359,231.380657,65.78202,8.676225,12.916247,3.667994,65.492558,6.946628,0.958484,373.563622,14.519406,75.418227,1.866639,24.940185,273.079914,494.728545,12.773964,85.471132,6.262315,309.766026,36.952384,3.736791,147.757126,1.532778,3.731094,66.478623,0.852946,8.673313,7.96043,109.271196,4.718071,9.069706,4.643972,15.573796,58.443881,2.776294,12.34247,9.710247,2.293664,6.53443,4.408155,23.16981,3.126651,3.442618,7.09351,224.684315,69.443508,298.206958,8.302331
lateraloccipital-rh_delta,3.163036,6.07749,4.847139,2.812553,2.919713,5.814983,7.808946,1.123877,9.668478,6.936114,3.669684,2.493276,3.65675,4.63142,2.019922,5.481292,5.658158,13.824761,15.963587,13.397259,3.31478,4.004482,10.269028,4.351804,9.765435,1.787379,29.191194,3.413613,2.566947,16.734127,2.197641,3.901133,4.47195,5.912427,2.549602,3.007807,7.001974,5.529651,6.290514,8.063556,3.567374,3.036754,6.236708,6.025254,10.231401,9.603623,3.701767,22.792819,5.52757,6.783945,2.358622,11.959628,9.550031,18.073838,1.791551,3.965625,5.006675,5.805177,8.463293,8.915504,4.445626,117.120919,5.094374,22.839844,17.035105,4.733491,6.880055,71.454706,175.821844,4.079951,4.257509,2.663805,3.785699,12.495359,4.559248,2.011461,220.557052,7.792561,5.085884,2.441133,16.180342,5.097417,156.281554,7.811733,1.61037,6.63369,4.395573,91.666807,8.248392,49.016877,8.978575,15.613855,128.497158,51.985691,8.634942,13.667684,5.121686,76.540413,9.284236,7.402062,194.207617,8.239866,75.028652,1.860406,30.439016,174.69527,266.534568,14.779216,20.486137,10.855055,139.557144,31.363843,4.941663,117.411468,1.625065,2.62915,39.141368,2.391692,6.106831,5.554059,45.91861,9.632768,3.718454,11.280522,8.020394,53.021535,4.828841,1.648136,6.484352,2.059999,15.864696,6.786106,50.277064,3.061007,2.497872,18.751653,153.612569,48.151598,163.025358,19.231097
lateralorbitofrontal-lh_delta,3.918309,11.509778,17.900612,14.674786,29.931691,7.555462,12.756444,9.816941,19.898976,3.29982,4.704622,17.549077,6.158305,13.444606,13.660593,10.06175,7.815396,12.415204,11.624584,26.896746,2.891225,5.119502,37.566584,6.494592,6.220711,5.756488,32.602636,6.629254,8.313601,6.234225,7.572557,26.963725,4.918772,13.589119,7.56011,20.441513,3.407721,11.542323,16.927623,1.984095,7.387241,28.604368,8.24119,13.119349,10.634662,11.477994,9.534039,64.058691,16.203076,13.810894,17.680951,17.882737,2.873398,13.82579,7.422291,13.546363,32.029896,26.478473,3.576281,9.982029,9.238005,63.022402,11.050207,22.480986,22.921344,11.014616,18.184453,71.050313,92.868112,10.675444,9.181674,7.428974,6.256331,4.791137,4.681328,6.030589,160.499107,29.860768,5.477582,9.176375,18.295778,24.114584,78.722875,4.936836,17.973939,8.92037,10.442466,63.924546,4.911287,43.196941,23.252504,38.21463,117.380805,31.594773,33.748313,32.147916,9.155759,39.459107,19.411821,3.556103,145.512951,24.981171,39.341979,4.67114,20.572911,103.639002,232.198871,11.614015,33.63804,15.344147,106.430204,46.934254,4.961261,126.758876,3.282692,11.970166,57.381269,4.190437,12.984108,9.225157,78.286735,10.502671,22.483869,25.884648,9.218583,58.135013,11.250513,7.766016,7.956029,5.442436,24.11584,7.922862,32.837699,15.862515,5.265914,8.839527,190.096185,20.129664,119.017628,20.460209
lateralorbitofrontal-rh_delta,13.947009,4.293547,16.243982,23.437551,11.514923,20.935261,5.113065,3.951524,12.678013,9.652282,10.088512,22.884028,12.097881,6.004989,17.136826,11.964157,19.104439,7.137518,7.775397,11.187199,8.577484,14.257985,24.298763,12.128882,4.901607,15.187501,14.44386,11.202701,13.922402,14.925046,6.177234,21.680586,37.692783,15.379616,16.95852,12.498397,17.459411,15.914318,21.529693,3.858889,26.930905,40.797932,3.010973,15.362743,5.325403,41.756564,8.648066,32.885717,38.639545,17.18882,19.992219,35.945585,7.754392,11.652856,2.793099,17.651949,18.325917,14.922636,16.690097,20.547889,9.558523,126.705721,15.999794,28.750097,27.080782,5.232841,10.589066,50.518463,135.977002,13.021783,6.609548,4.722198,13.890203,26.500384,5.564604,11.638764,102.441006,24.406303,5.677962,6.605398,15.38406,57.052996,190.277461,16.713466,24.124532,15.188692,10.820383,69.103987,14.377871,22.492358,12.67791,15.416409,145.339481,36.317661,20.382757,13.371877,7.440746,57.559246,17.650019,8.485038,236.572511,16.867646,21.247169,8.164636,16.013549,171.539996,241.853986,22.430148,31.00233,4.305504,145.093659,41.141303,6.435077,89.2151,3.467888,6.768479,45.574649,7.848427,14.467168,5.41822,146.700244,13.614465,18.501593,70.49107,37.337963,30.256143,18.079564,9.689351,10.103654,18.123313,22.279503,8.301495,21.454042,6.802085,5.83039,12.871116,85.59355,77.651358,131.722736,17.804556
lingual-lh_delta,61.490063,64.502894,61.756154,58.610526,36.860575,43.440593,122.958189,30.397668,48.311873,22.66446,44.361447,58.455353,25.38359,29.845087,39.657267,110.138656,23.18955,73.230867,81.50962,81.08037,27.405343,26.663164,160.896738,41.555323,42.306174,68.140435,183.793397,34.179575,11.301252,106.1759,9.166902,87.443683,75.860961,33.707663,71.430245,25.908523,51.289283,36.088445,37.067186,24.576806,86.679145,112.889824,90.945935,33.491628,49.71593,76.288696,55.020898,116.776079,83.358898,51.397274,28.978553,65.059199,38.987343,36.598967,19.156041,62.042255,62.416874,67.21519,10.867613,90.944808,54.858859,205.824983,16.385918,44.881093,49.570789,66.597633,61.185645,89.073007,188.414271,36.42333,56.23736,25.020821,22.806756,78.953185,60.175051,23.271278,285.910784,46.479319,22.17559,29.773095,78.456341,94.674842,508.551944,72.535333,11.780391,41.172171,21.691704,105.551126,34.073992,110.188581,92.523609,112.029862,275.735984,43.462574,220.228882,89.683537,53.502457,137.042817,63.881855,22.09266,108.201925,34.837694,144.106491,17.956313,127.229519,147.657411,396.294027,41.330481,75.84819,115.836856,99.671485,173.526242,54.020638,306.044078,14.495567,24.229782,91.412738,19.349209,23.079253,52.259945,106.462203,107.38919,25.67086,75.513025,92.018566,157.15272,24.216552,46.211405,22.344064,11.011956,161.577982,39.377595,130.414406,43.139441,38.210059,26.661195,352.196937,72.740922,142.010977,219.827406
lingual-rh_delta,84.134602,57.410702,59.350346,56.675515,58.508741,76.165979,93.181779,33.347521,82.932653,28.250116,59.635053,59.862702,38.008794,40.960096,50.23494,80.251496,61.896659,57.887527,74.885514,73.540952,45.292219,37.583925,147.29372,75.582631,62.887543,40.945498,88.719215,36.90023,11.610778,164.23875,16.754008,88.008151,114.156155,22.471524,86.42048,27.435862,65.504381,65.490454,37.104918,24.590297,61.81135,105.368391,127.41066,27.873338,33.555711,73.946458,56.381885,67.316914,72.7918,38.720143,32.252271,94.108015,35.276213,45.709183,16.850357,84.138029,31.310634,33.421765,36.475501,97.506687,63.089139,247.448405,15.477404,38.28536,73.590821,41.976234,39.158157,117.335777,89.372531,51.216131,42.092094,34.033328,21.252689,91.817476,53.559896,23.545647,33.372156,36.116757,30.693623,23.083569,57.258597,120.652677,570.697043,71.713768,20.899715,33.649917,17.387269,66.718594,34.125273,31.028666,78.75579,97.491011,312.211007,40.669172,196.718854,90.777728,29.200834,73.724162,32.888502,35.710684,218.931615,44.525008,68.557302,17.592272,142.477877,124.326946,98.96903,31.980594,161.34269,87.653182,106.321836,110.135517,72.588543,141.559045,12.009409,30.785934,69.955224,27.958912,26.550924,44.090592,214.712769,132.932555,42.209715,97.323194,62.162167,108.278713,25.417037,23.02007,23.61672,21.805357,135.667077,34.646671,76.911537,26.550264,31.455656,23.470137,35.51283,100.936539,102.896538,228.045069
medialorbitofrontal-lh_delta,2.444365,20.674956,27.656224,19.873947,80.27962,25.864551,46.602168,15.322543,56.290136,16.129076,7.912891,23.930885,6.925892,19.105739,13.00759,54.958368,18.128236,68.234975,16.373778,100.59702,7.306808,16.905582,78.333609,10.180025,18.50502,9.860521,72.208892,6.71486,21.442786,16.556838,14.595966,41.557647,11.506795,29.326045,38.482249,18.102612,13.952624,33.78606,17.743523,5.124172,9.899608,31.889559,22.102789,66.873516,58.26594,36.699952,17.585223,94.798578,18.849759,33.174805,18.397736,44.951275,20.076917,51.053301,29.127401,13.354196,29.19329,53.190758,13.101266,16.733222,15.269156,401.667044,58.774069,70.89327,93.087133,15.400265,42.318769,246.714208,636.425587,7.525825,15.896095,15.931146,7.957293,10.803321,25.4544,9.059479,645.470314,42.800834,25.90448,15.504501,59.564444,13.595883,511.150352,16.618315,20.866634,67.16288,12.821454,334.609131,23.209024,115.726334,41.246988,63.534792,580.074437,182.583713,40.865285,73.434194,44.034089,158.881971,33.036514,12.295223,836.451606,71.541054,135.447615,9.333586,85.861834,662.643595,1291.743912,71.553038,158.558435,61.326934,596.278467,84.143415,17.912612,529.586048,15.623662,35.481696,335.14693,11.034129,29.193895,25.014995,186.68664,43.843312,35.206421,27.263317,32.792954,233.282845,20.99545,23.354544,12.46086,11.637962,17.92289,25.868076,106.890148,22.367437,7.145523,29.630982,822.568899,152.38078,659.48253,86.301213
